incident_entry_id,nearest_intersection,offense_category,offense_description,state_offense_code,arrest_charge,charge_description,incident_occurred_at,scout_car_area,police_precinct,zip_code,longitude,latitude
1295426-1304,Teppert St & Sauer St,AGGRAVATED ASSAULT,AGGRAVATED / FELONIOUS ASSAULT,1304,13004,NON-FATAL SHOOTING,2025-06-15 12:56:00,0904,09,48234,-83.00776744405734,42.42208831418707
990019-2900,Georgia St & Clarion St,DAMAGE TO PROPERTY,NON-FATAL SHOOTING,2900,29000,DAMAGE TO PROPERTY,2023-07-09 04:00:00,0701,07,48213,-83.00641416007065,42.39562410156648
990018-1304,Georgia St & Clarion St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2023-07-09 04:00:00,0701,07,48213,-83.00641416007065,42.39562410156648
997976-1304,Seneca St & Gratiot Ave,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2023-07-27 00:20:00,0705,07,48213,-83.01166792621684,42.383379476381904
997991-2900,Seneca St & Gratiot Ave,DAMAGE TO PROPERTY,NON-FATAL SHOOTING,2900,29000,DAMAGE TO PROPERTY,2023-07-27 00:20:00,0705,07,48213,-83.01166792621684,42.383379476381904
1295630-1304,E Robinwood St & Hasse St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING                                          ,2025-06-16 01:35:00,1108,11,48234,-83.05637615321771,42.43141815903707
973987-1304,Munich St & Neff Ave,AGGRAVATED ASSAULT,AGGRAVATED / FELONIOUS ASSAULT,1304,13004,NON-FATAL SHOOTING,2023-06-03 18:51:00,0507,05,48224,-82.92275257518597,42.40447226995609
995937-1304,Chandler Park Dr & University Pl,AGGRAVATED ASSAULT,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),1304,13004,NON-FATAL SHOOTING,2023-07-22 02:04:00,0505,05,48224,-82.92568327094554,42.41375806957457
995936-0901,Chandler Park Dr & University Pl,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2023-07-22 02:04:00,0505,05,48224,-82.92568327094554,42.41375806957457
980456-1304,Lesure St & W Outer Dr,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2023-06-17 23:15:00,1206,12,48235,-83.18234210153801,42.4201758426176
994080-0901,Tireman St & Saint Marys St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2023-07-18 02:17:00,0611,06,48228,-83.20394951545259,42.35079021731368
1297245-1304,Canyon Ave & E Warren Ave,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING                                          ,2025-06-19 17:23:00,0505,05,48224,-82.91522170962574,42.41145037476523
998887-1304,N M 39 & W McNichols Rd,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2023-07-29 00:05:00,0808,08,48235,-83.2187171973734,42.41556560369285
790544-0901,Crusade St & Manning St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2022-03-20 20:25:00,0903,09,48205,-82.96080202359771,42.44093237485255
698246-1304,Montrose St & W Chicago St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-07-30 21:45:00,0608,06,48228,-83.199519392836,42.36534228356616
996250-1304,Chene St & Hancock St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2023-07-22 22:00:00,0703,07,48207,-83.04009017306731,42.36465792815921
1292147-1304,Pinewood St & Alcoy St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2025-06-08 04:27:00,0901,09,48205,-82.9888941778005,42.43847855817911
1281691-1304,Monarch St & Novara St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2025-05-15 22:12:00,0902,09,48205,-82.97173696230244,42.43928091860273
1295384-1304,Greenfield Rd & W 7 Mile Rd,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING                                          ,2025-06-14 21:30:00,0804,08,48235,-83.19986570057245,42.43042782879473
986583-1304,Eaton St & Wyoming St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2023-07-01 19:11:00,1001,10,48238,-83.15946957077864,42.39798557046007
992232-1304,Fullerton St & Terry St,AGGRAVATED ASSAULT,AGGRAVATED / FELONIOUS ASSAULT,1304,13004,NON-FATAL SHOOTING,2023-07-13 19:44:00,0204,02,48227,-83.19117510339629,42.380112627643015
996102-1304,Rohns St & Moffat St,AGGRAVATED ASSAULT,AGGRAVATED / FELONIOUS ASSAULT,1304,13004,NON-FATAL SHOOTING,2023-07-22 07:25:00,0705,07,48213,-83.00512863766049,42.38209508696104
1291650-1304,Healy St & Stockton St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING                                          ,2025-06-07 02:43:00,1108,11,48234,-83.05516604081927,42.427859684902
1275576-1304,S I 75 & Clay St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING                                          ,2025-05-02 15:20:00,0302,03,48211,-83.0628539493078,42.37828870318194
1107313-0901,Lakepointe St & Mack Ave,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2024-04-03 09:20:00,0506,05,,-82.94447777727699,42.38785531504845
760727-1304,Van Buren St & Ashton Ave,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-12-31 00:27:00,0610,06,48228,-83.21763294758624,42.35599536336817
1151922-0901,Grand River Ave & Codding St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY)             ,2024-07-11 19:36:00,0805,08,48219,-83.27098516479477,42.422035003836704
1207224-0901,Mayfield St & Queen St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY)             ,2024-11-10 14:00:00,0906,09,48205,-82.9675376632297,42.422373589735095
1207228-1304,Mayfield St & Queen St,AGGRAVATED ASSAULT,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),1304,13004,NON-FATAL SHOOTING                                          ,2024-11-10 14:00:00,0906,09,48205,-82.9675376632297,42.422373589735095
1227128-0901,Woodrow Wilson St & W Grand Blvd,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2025-01-01 00:54:00,1008,10,48206,-83.08872314130703,42.364594038955694
994097-1304,Stahelin Ave & Saint Martins Ave,AGGRAVATED ASSAULT,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),1304,13004,NON-FATAL SHOOTING,2023-07-17 23:40:00,0803,08,48219,-83.2279806313888,42.43528022426422
994111-0901,Stahelin Ave & Saint Martins Ave,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2023-07-17 23:40:00,0803,08,48219,-83.2279806313888,42.43528022426422
971710-1304,Murray Hill St & Cambridge Ave,AGGRAVATED ASSAULT,AGGRAVATED / FELONIOUS ASSAULT,1304,13004,NON-FATAL SHOOTING,2023-05-30 15:27:00,0804,08,48235,-83.2085071610503,42.432108722015016
971991-0901,Roosevelt St & Michigan Ave,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY)             ,2023-05-29 16:24:00,0307,03,48216,-83.09428227147534,42.331424308476144
996018-0901,Ohio St & Chalfonte St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY)             ,2023-07-22 05:43:00,1001,10,48238,-83.15544950778869,42.40027947954303
996019-1304,Ohio St & Chalfonte St,AGGRAVATED ASSAULT,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),1304,13004,NON-FATAL SHOOTING                                          ,2023-07-22 05:43:00,1001,10,48238,-83.15544950778869,42.40027947954303
1282646-1304,Audubon Rd & King Richard St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2025-05-17 23:09:00,0911,09,48224,-82.94564744330347,42.41288015972637
996113-1304,Ellis St & Winthrop St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2023-07-22 16:25:00,0608,06,48228,-83.19813961420354,42.36053010532048
839464-1304,Rogge St & E 8 Mile Rd,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2022-07-18 00:10:00,1104,11,48234,-83.0296307626904,42.44805243231696
917443-2900,E Lafayette St & Chene St,DAMAGE TO PROPERTY,NON-FATAL SHOOTING,2900,29000,DAMAGE TO PROPERTY,2023-01-21 18:34:00,0710,07,48207,-83.02480890637962,42.34135470062427
917442-1304,E Lafayette St & Chene St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2023-01-21 18:34:00,0710,07,48207,-83.02480890637962,42.34135470062427
994329-1304,Gratiot Ave & Maxwell Ave,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2023-07-18 16:30:00,0705,07,48213,-83.01346461644258,42.38065863658881
978015-2900,Keeler Ave & Mark Twain St,DAMAGE TO PROPERTY,NON-FATAL SHOOTING,2900,29000,DAMAGE TO PROPERTY,2023-06-12 14:29:00,0201,02,48227,-83.18667920807448,42.40370234367282
977997-1304,Keeler Ave & Mark Twain St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2023-06-12 14:29:00,0201,02,48227,-83.18667920807448,42.40370234367282
983687-1304,Seneca St & E Canfield St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2023-06-24 17:57:00,0708,07,48214,-83.00473883515814,42.37381378218473
1292041-1304,Casino St & Duchess St,AGGRAVATED ASSAULT,AGGRAVATED / FELONIOUS ASSAULT,1304,13004,NON-FATAL SHOOTING                                          ,2025-06-07 22:00:00,0907,09,48224,-82.95278690424375,42.42956262474736
829493-1304,Greenfield Rd & Eaton St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2022-06-23 18:00:00,0814,08,48227,-83.19852028547436,42.39669664274143
804135-0901,Lyndon St & Turner St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2022-04-24 19:00:00,1001,10,48238,-83.14787338612297,42.39535222172514
994954-1304,Fenkell St & Bramell St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2023-07-19 23:01:00,0600,06,48223,-83.26435965284794,42.40025934522221
912809-2900,Grand River Ave & Monica St,DAMAGE TO PROPERTY,NON-FATAL SHOOTING,2900,29000,DAMAGE TO PROPERTY,2023-01-09 23:00:00,1004,10,48204,-83.14132783095559,42.369695347927376
912776-1304,Grand River Ave & Monica St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2023-01-09 23:00:00,1004,10,48204,-83.14132783095559,42.369695347927376
1226090-0903,Gratiot Ave & Conner St,HOMICIDE,NEGLIGENT HOMICIDE - VEHICLE / BOAT / SNOWMOBILE / ORV,0903,09003,NEGLIGENT HOMICIDE - VEHICLE / BOAT / SNOWMOBILE / ORV,2024-12-28 23:56:00,0908,09,48213,-82.99748927669798,42.40492126661912
999944-0901,Gunston St & Whithorn St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY)             ,2023-07-21 01:08:00,0908,09,48205,-82.99856658039131,42.4131161742366
990775-1304,Eureka St & Emery St,AGGRAVATED ASSAULT,AGGRAVATED / FELONIOUS ASSAULT,1304,13004,NON-FATAL SHOOTING                                          ,2023-07-10 22:39:00,1103,11,48234,-83.05787693602666,42.43581988903272
1224024-1304,Grand River Ave & Griggs St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING                                          ,2024-12-22 21:04:00,0205,02,48204,-83.16206001516849,42.37805262045617
1291979-1304,30th St & Milford St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2025-06-07 22:42:00,1009,10,48210,-83.116464794888,42.349871563224816
685956-0901,Puritan St & Hubbell St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021-06-28 23:45:00,0201,02,48235,-83.18922518838643,42.409066075119206
742440-1304,Yolanda St & E Outer Dr,AGGRAVATED ASSAULT,AGGRAVATED / FELONIOUS ASSAULT,1304,13004,NON-FATAL SHOOTING,2021-06-29 05:22:00,1105,11,48234,-83.01568469672276,42.4381741286881
686080-0901,Castleton St & Schaefer Hwy,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021-06-29 09:09:00,0204,02,48227,-83.17810399062512,42.3762607459081
686377-1304,Schoolcraft St & Winthrop St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-06-30 03:57:00,0605,06,48227,-83.19925950679803,42.3870329748074
961296-2900,Goulburn St & Eastwood St,DAMAGE TO PROPERTY,NON-FATAL SHOOTING,2900,29000,DAMAGE TO PROPERTY,2023-05-07 22:54:00,0905,09,48205,-82.99355527578659,42.43293269237221
961295-1304,Goulburn St & Eastwood St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2023-05-07 22:54:00,0905,09,48205,-82.99355527578659,42.43293269237221
995483-1304,Hanna St & 8 Mile Service Drive,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2023-07-21 03:13:00,1101,11,48203,-83.09023111140651,42.44678925221551
988658-1304,E I 96 & Virgil St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2023-07-06 07:00:00,0603,06,48223,-83.27112019303631,42.38543634494988
992730-1304,W Chicago St & Freeland St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2023-07-14 23:00:00,0207,02,48227,-83.18386298240367,42.3656645700346
1290178-1304,Plymouth Rd & Wyoming St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING                                          ,2025-06-04 04:23:00,0208,02,48204,-83.15856633141807,42.37351298299664
994554-1304,Eastwood St & Schoenherr St,AGGRAVATED ASSAULT,AGGRAVATED / FELONIOUS ASSAULT,1304,13004,NON-FATAL SHOOTING,2023-07-18 22:40:00,0905,09,48205,-82.98504262998345,42.43311768145446
989526-1304,Albion St & Linnhurst St,AGGRAVATED ASSAULT,AGGRAVATED / FELONIOUS ASSAULT,1304,13004,NON-FATAL SHOOTING                                          ,2023-07-08 02:42:00,0904,09,48234,-83.00570089475512,42.43081260067501
1231309-1304,33rd St & Michigan Ave,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2025-01-12 00:37:00,0406,04,48210,-83.11064419126001,42.33118476730085
1262561-2900,John R St & W Nevada St,DAMAGE TO PROPERTY,NON-FATAL SHOOTING,2900,29000,DAMAGE TO PROPERTY,2025-04-03 03:30:00,1205,12,48203,-83.10205695926808,42.42466763169874
1262509-1304,John R St & W Nevada St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING                                          ,2025-04-03 03:30:00,1205,12,48203,-83.10205695926808,42.42466763169874
838800-0901,Puritan St & Ward St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2022-07-16 00:50:00,1210,12,48235,-83.17407954875064,42.40946263485486
992965-0901,Clinton St & Raynor St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2023-07-14 03:00:00,0312,03,48226,-83.04262994435783,42.33663809932563
1291889-1304,Faircrest St & Salter St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2025-06-06 06:39:00,0906,09,48205,-82.96056726068001,42.43244983844663
988698-1304,Sawyer St & Dacosta,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2023-07-06 14:00:00,0609,06,48239,-83.25782139472089,42.346522648585086
1291514-1304,Plymouth Rd & Evergreen Rd,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING                                          ,2025-06-06 20:00:00,0603,06,48228,-83.23624504832654,42.37189670430592
1289834-1304,Leonard St & S Patricia St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING                                          ,2025-06-03 05:50:00,0411,04,48217,-83.14906460526446,42.281032217519474
1134845-0901,Conger St & Maxwell Ave,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2024-06-03 23:33:00,0705,07,48213,-83.01649872296551,42.38486057437041
726249-0901,Beland St & Eastwood St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021-10-06 17:10:00,0904,09,48234,-83.00949103869564,42.4324965915188
726199-1304,Beland St & Eastwood St,AGGRAVATED ASSAULT,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),1304,13004,NON-FATAL SHOOTING,2021-10-06 17:10:00,0904,09,48234,-83.00949103869564,42.4324965915188
986716-1304,Lyndon St & Ilene St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2023-07-02 06:01:00,0203,02,48238,-83.161634344115,42.395204346660464
986723-2900,Lyndon St & Ilene St,DAMAGE TO PROPERTY,NON-FATAL SHOOTING,2900,29000,DAMAGE TO PROPERTY,2023-07-02 06:01:00,0203,02,48238,-83.161634344115,42.395204346660464
1112334-2900,Gratiot Ave & Pfent St,DAMAGE TO PROPERTY,NON-FATAL SHOOTING,2900,29000,DAMAGE TO PROPERTY,2024-04-15 00:20:00,0902,09,48205,-82.97597201192681,42.43768436443566
1112309-1304,Gratiot Ave & Pfent St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2024-04-15 00:20:00,0902,09,48205,-82.97597201192681,42.43768436443566
636908-0901,Gray St & Mack Ave,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021-02-22 20:20:00,0509,05,48215,-82.96305629328586,42.384349161486575
1282667-1304,Greenfield Rd & Grove St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING                                          ,2025-05-18 01:09:00,0812,08,48235,-83.19923547192448,42.41417790567012
1276974-1304,Savage St & Helen St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2025-05-05 21:00:00,1104,11,48234,-83.03200923929886,42.44593486273877
977679-2900,Archdale St & W Warren Ave,DAMAGE TO PROPERTY,NON-FATAL SHOOTING,2900,29000,DAMAGE TO PROPERTY,2023-06-09 21:53:00,0611,06,48228,-83.2147362123948,42.34340169082081
977697-1304,Archdale St & W Warren Ave,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2023-06-09 21:53:00,0611,06,48228,-83.2147362123948,42.34340169082081
919255-0901,Piedmont St & Schoolcraft St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2023-01-26 13:33:00,0600,06,48223,-83.22967701169273,42.386423061426285
992981-1304,Chalfonte St & Sorrento St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2023-07-15 10:05:00,0203,02,48227,-83.17242121198422,42.39999988046249
992993-2900,Chalfonte St & Sorrento St,DAMAGE TO PROPERTY,NON-FATAL SHOOTING,2900,29000,DAMAGE TO PROPERTY,2023-07-15 10:05:00,0203,02,48227,-83.17242121198422,42.39999988046249
830969-1304,Kendall St & Fielding St,AGGRAVATED ASSAULT,AGGRAVATED / FELONIOUS ASSAULT,1304,13004,NON-FATAL SHOOTING,2022-06-27 02:30:00,0602,06,48223,-83.24223874755616,42.38856301885712
622824-1304,Dresden St & Kennebec St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-01-11 01:05:00,0909,09,48205,-82.99825515709028,42.42104765874401
685269-3501,Harper Ave & Norcross St,DANGEROUS DRUGS,NON-FATAL SHOOTING,3501,35001,VIOLATION OF CONTROLED SUBSTANCE ACT - (VCSA),2021-06-27 06:20:00,0904,09,48213,-82.9821529906713,42.39948999394027
685268-1304,Harper Ave & Norcross St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-06-27 06:20:00,0904,09,48213,-82.9821529906713,42.39948999394027
1105164-1304,W Chicago St & Roselawn St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING                                          ,2024-03-29 02:30:00,0209,02,48204,-83.14990266907107,42.36636651131293
684924-0901,Clarita St & Ferguson St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021-06-25 23:14:00,0808,08,48235,-83.21052575830069,42.42843540934286
1289741-1304,Curtis St & Wisconsin St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING                                          ,2025-06-03 08:56:00,1208,12,48221,-83.15745082938348,42.42422683200339
1265161-0901,S Fort St & W Outer Dr,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2025-03-18 16:15:00,0603,06,48217,-83.16718152283846,42.26239816997379
1286372-0902,W Jefferson Ave & S Solvay St,HOMICIDE,NEGLIGENT HOMICIDE / MANSLAUGHTER (INVOLUNTARY),0902,09002,NEGLIGENT HOMICIDE / MANSLAUGHTER (INVOLUNTARY)             ,2025-05-26 14:40:00,0412,04,48209,-83.10946939349037,42.29409296400527
1266431-0902,Puritan St & Sussex St,HOMICIDE,NEGLIGENT HOMICIDE / MANSLAUGHTER (INVOLUNTARY),0902,09002,NEGLIGENT HOMICIDE / MANSLAUGHTER (INVOLUNTARY),2025-04-11 17:59:00,0201,02,48235,-83.19530160161442,42.4088751165736
859098-0901,Kendall St & Westbrook St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2022-09-01 12:50:00,0602,06,48223,-83.25019398479459,42.3884101480807
1289653-1304,Schoolcraft St & Wisconsin St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING                                          ,2025-06-01 23:35:00,1002,10,48238,-83.15607007288263,42.38857140292547
978673-1304,Bethune Ct & Delaware St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING                                          ,2023-06-14 03:09:00,0303,03,48202,-83.07982734343777,42.372674386053774
1281707-0901,Dexter Ave & W Davison St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2025-05-16 02:37:00,1002,10,48238,-83.13086700057482,42.38975360015571
992251-1304,Lumpkin St & E Robinwood St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2023-07-13 18:30:00,1107,11,48234,-83.08032704999088,42.43049912020749
992271-2900,Lumpkin St & E Robinwood St,DAMAGE TO PROPERTY,NON-FATAL SHOOTING,2900,29000,DAMAGE TO PROPERTY,2023-07-13 18:30:00,1107,11,48234,-83.08032704999088,42.43049912020749
992266-0903,Carmel St & Woodward Ave,HOMICIDE,NEGLIGENT HOMICIDE - VEHICLE / BOAT / SNOWMOBILE / ORV,0903,09003,NEGLIGENT HOMICIDE - VEHICLE / BOAT / SNOWMOBILE / ORV,2023-07-13 22:08:00,1205,12,48203,-83.1170933944695,42.43525376974265
